route_id,time_s,direct_margin_dB,phase
K000015,6778.013477412635,-5.801059035898405,物资投送
K000015,6788.167323566482,-5.801059035898405,物资投送
K000015,6798.321169720328,-5.801059035898405,物资投送
K000015,6808.4750158741745,-5.801059035898405,物资投送
K000015,6818.62886202802,-5.801059035898405,物资投送
K000015,6828.782708181867,-5.801059035898405,物资投送
K000015,6838.936554335713,-5.801059035898405,物资投送
K000015,6849.090400489558,-5.801059035898405,物资投送
K000015,6859.244246643405,-5.801059035898405,物资投送
K000015,6869.398092797251,-5.801059035898405,物资投送
K000015,6879.551938951097,-5.801059035898405,物资投送
K000015,6889.705785104943,-5.801059035898405,物资投送
K000015,6899.85963125879,-5.801059035898405,物资投送
K000015,6910.013477412635,-5.801059035898405,物资投送
K000015,6920.167323566482,-5.801059035898405,物资投送
K000015,6930.321169720328,-5.801059035898405,物资投送
K000015,6940.4750158741745,-5.801059035898405,物资投送
K000015,6950.62886202802,-5.801059035898405,物资投送
K000015,6960.782708181867,-5.801059035898405,物资投送
K000015,6970.936554335713,-5.801059035898405,物资投送
K000015,6970.936554335713,-5.801059035898405,爬升
K000015,6982.265832086364,-5.801450674877316,爬升
K000015,6993.595109837014,-5.801959317696756,爬升
K000015,7004.9243875876655,-5.802584923247281,爬升
K000015,7016.253665338317,-5.80332744098169,爬升
K000015,7027.582943088967,-5.804186810928712,爬升
K000015,7038.912220839618,-5.805162963709037,爬升
K000015,7038.912220839618,-5.805162963709037,巡航
K000015,7048.9967720112345,-5.63334437609646,巡航
K000015,7059.0813231828515,-5.458062161262035,巡航
K000015,7069.165874354468,-5.279173964099456,巡航
K000015,7079.250425526084,-5.096528479843187,巡航
K000015,7089.3349766977,-4.909964688768284,巡航
K000015,7099.419527869317,-4.719311007411221,巡航
K000015,7109.504079040933,-4.52438434515679,巡航
K000015,7119.588630212549,-4.324989053259856,巡航
K000015,7129.673181384165,-4.120915751265031,巡航
K000015,7139.757732555782,-3.911940013279988,巡航
K000015,7149.842283727398,-3.6978208935630903,巡航
K000015,7159.9268348990145,-3.4782992672927833,巡航
